Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,electricity_kwh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh.1,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
L-225,Low,0.02508262960152357,0.015906072065801347,0.0017682008112156983,0.20392382446322296,0.005834048436770154,0.00034659425102351814,0.002517089576109953,0.06918739952041865,0.043276808410512964,0.005308774454309177,0.5265456126584919,0.014565577523543864,0.0008380615440132826,0.006792333713461849,0.20070733996330645,0.12324919435611408,0.008272015336786601,0.8373109124926088,0.009978423382429168,0.0014233216755589427,0.009524812815785572,0.4909070932129934,0.2562182178923152,0.03326816887497222,1.7074733164103215,0.02006275915428866,0.0020360845875213203,0.011760396572420414,0.16834173127797664,0.09775172259413337,0.006749992047693546,1.1214853444288093,0.006667230524536507,0.0006741729633216645,0.005313960894989912,0.15207528149590296,0.08314527143358708,0.005782657310279123,0.7899011880924555,0.004016677857033064,0.0010454142101664575,0.004260731143332864,0.08655517529073677,0.04702447056413725,0.0033594776955300637,0.5203868658538633,0.002660652684006915,0.0005028582997000536,0.0033472106277136903,0.11059021138901753,0.06418793490812265,0.0026499503182012343,0.8364028348977716,0.003611970865117529,0.00041140735187874443,0.00350449541187448,0.0742827964000299,0.043616171733168174,0.0016871834676493377,0.5465574819187462,0.0024201810962176536,0.00027336961535788295,0.002252427019392668,0.6118773637352981,0.3708315795909746,0.052948644664507494,0.34301274724783,0.02460958666701419,0.0016880879303608548,0.01563495949345023,1.9626005952589274,1.1852886673884728,0.11886815315361961,7.39509957513876,0.09504175216305759,0.009123706652606554,0.06423042360396473
L-226,Low,0.025548475608365307,0.016287506651367252,0.0016673297135536612,0.21228481437676713,0.006154551471992639,0.00034445522886678123,0.0024997119876187007,0.06760769287459963,0.041521083378873815,0.005220340108108634,0.5037700456354685,0.014610631417463816,0.0008655988405778929,0.006665591366422318,0.19669179050064384,0.1236711031765019,0.008501379830025482,0.8326069782382932,0.009897691934545705,0.0014053260689180572,0.009832224957516334,0.49142768884425736,0.26272997642244955,0.03307792447654185,1.7242641463166288,0.019669745725257915,0.002024261755283485,0.011912765531177946,0.1655055174125334,0.09971288648273134,0.006972333105284028,1.1393211034213078,0.006630707507143936,0.0006587619765565578,0.005357753710482448,0.15087009183373254,0.08672957827579417,0.006174976298835559,0.7726082734952486,0.00394203103519878,0.0010007086061308657,0.004267293639325148,0.0870554388918884,0.04487940764296417,0.003380194822791837,0.5263185062575951,0.002539468995131001,0.0004985021257867413,0.0034388395775318843,0.11334231293575305,0.06679572495621276,0.00262129548241131,0.8286109624217883,0.0035290124644618993,0.0004126125519496771,0.0035630298638597313,0.07276969003101764,0.044549998577882124,0.0017011418093892026,0.5439203923074818,0.002236748557012312,0.00026666561086489916,0.0024465092160157824,0.5860109117758243,0.38758883691320273,0.05190243950613146,0.3504360590231687,0.02559281383328931,0.0016694301637148515,0.01492151960385338,1.9715789484992259,1.1695765497205546,0.12226970489822307,7.243938522966793,0.09529351716655841,0.009284459925976835,0.06470950519470763
L-227,Low,0.024917096108511748,0.01594696713532436,0.0017332233121064326,0.20028752590889978,0.006001468465546321,0.0003393071999853944,0.0026784923711492426,0.07085819209088808,0.04332898570840409,0.005135381634958387,0.5180089754476517,0.014363233050255962,0.0008156412306979859,0.006963945665336943,0.20099991077039214,0.12054039836354395,0.008315041392821318,0.8261333084616362,0.009915633264694272,0.0013807421481203102,0.009684379808243167,0.47832365556621453,0.2691595770632723,0.03348892730716075,1.6721363648874867,0.01945877223415284,0.00206017374491345,0.011683210833661098,0.16644137009375087,0.09485770167652574,0.006949504017492982,1.1214947123180778,0.00683564562598638,0.0006747355070721237,0.004980130938065813,0.15214450559619339,0.08420184806175618,0.005982455369548819,0.7646566424482274,0.0041975432065618126,0.00098533524455749,0.004127379137928624,0.08761407593483801,0.04718330784261229,0.00329505954596424,0.5071237003395574,0.002500672195866699,0.000499028430434922,0.003364109152894995,0.11182084895658496,0.06752337343849214,0.002665385383803568,0.797945687467584,0.003552367314057527,0.0004005708201573906,0.0035906436401303074,0.07698025933842913,0.047213643359085504,0.0017098095810055662,0.5587641603746711,0.002387145534359012,0.0002634830605840522,0.002411170279816675,0.6035725580818798,0.37975983673177466,0.05272026448610981,0.3358847176318374,0.02468883292896404,0.0016604153251023864,0.014797375451693715,1.9518742040903365,1.1855140706712601,0.12250442746830524,7.3037223514494345,0.09565047586453715,0.009191335905095245,0.06560980460096497
L-228,Low,0.025147581028960718,0.01577813655373656,0.001730512155535303,0.21377173116302745,0.00604332829366584,0.00034356082953043417,0.0024221527002593335,0.06631803414342072,0.04307812872028102,0.004977327214226693,0.5086951867380958,0.01485230101110093,0.0008413649505912783,0.006695024198364058,0.19899343652075857,0.1232314824957372,0.008265549232380293,0.8449761731286942,0.010303530782386812,0.001416898264008741,0.009018007872471773,0.4793232636377238,0.2635546299694899,0.03415749224470451,1.7044348871800399,0.019598827220775553,0.0019781147583976233,0.011671137368468453,0.1631948455821215,0.09828535801523532,0.006743563738102103,1.1351058477308793,0.0067120544849559,0.000687143740102027,0.005240769104914307,0.15573700978350535,0.08674873210303291,0.006065485096934672,0.7719745315327254,0.004274172986573438,0.0010066659118900957,0.004479994165120342,0.0828806165806244,0.047505575657457666,0.0032757197702570186,0.4924655782231836,0.0026505127224928206,0.0005278626839495046,0.0033216951112464,0.11584338705151692,0.06907267750685468,0.0026302905980075007,0.8189744330476396,0.003486680220514988,0.0004217596938684483,0.0034780619607221136,0.07343127911053382,0.04344299943751771,0.0017948974632901512,0.5497293020241594,0.0023307460182917907,0.0002697301637170792,0.0023604001913453245,0.6013130627961005,0.3808078736232427,0.052559392992473176,0.34588475275636854,0.025214819838326744,0.0016565808279211762,0.015747338638846302,1.934658695453829,1.1756301097669337,0.12069344796207551,7.327167905807116,0.09573990994652092,0.009177158508816742,0.06454871248593497
L-229,Low,0.025783722579360957,0.016485303901465916,0.0016703303706692688,0.20248466300616474,0.005994518920090701,0.00032862424818251655,0.0024762401160269547,0.06649762170159217,0.04189946828465297,0.004921198827901699,0.5030683091164009,0.014220744464341262,0.0008481309598829521,0.00725896031857792,0.20131372338693146,0.12110241441356866,0.008541148275970174,0.850401506739126,0.010096238291183607,0.0013815919216626097,0.009419825540754266,0.4828031997703961,0.26943867910515057,0.034205241684401075,1.7248314618912544,0.02035993746634525,0.002099755634832086,0.011745253930838466,0.15591246095491446,0.0974855809781391,0.006703475483966988,1.1480489040375181,0.006791739045678671,0.0006988796005671989,0.005106221289066466,0.15066557075473547,0.08255327555686195,0.00606794439051377,0.7697969416152269,0.00434922305322363,0.0009930843249836836,0.004280385316050299,0.08501929575161363,0.04614106079215149,0.0034264500978463857,0.5113071092385393,0.0026113325410038347,0.0005015294686900431,0.0034095965529827624,0.11282465632044499,0.06846139697866765,0.0025622991129541682,0.782913521521668,0.0036270505350975988,0.0004141430869722465,0.003587684284993114,0.07432976027342897,0.043989694566412475,0.00172977603536424,0.5638422983060462,0.0021792975196337685,0.00027178155260689077,0.00239897772476955,0.5858599852558019,0.38847290808922624,0.05016652779056685,0.35527924001887584,0.025537015208965026,0.001708462866933059,0.015386136487368612,1.980632353631857,1.1645088766121023,0.12243506709587748,7.237247146114698,0.09562549475943864,0.009196325049009423,0.06445475831818746
L-230,Low,0.025910442839200343,0.015613209009879508,0.001661955241551706,0.20893472109435815,0.006103818443685052,0.00033177287585163577,0.0025864730692900443,0.06687985711993293,0.042904384082071215,0.00503563139867478,0.49148688936050894,0.014571163687260025,0.0008545323160867398,0.006827529618444093,0.2027148495563025,0.12355120566714124,0.008441846078414753,0.8403896808042329,0.009800398509473281,0.0013478162883399864,0.009701241181408382,0.49818783263889416,0.2732892033616286,0.033679238293521464,1.7427718434914778,0.020291903095847188,0.0020899438969282725,0.011508409764886178,0.17806071377297417,0.09789984329097064,0.0069125963812031194,1.1205219957340544,0.007013931040230002,0.0006933900007279947,0.0050412996421238246,0.1577562020553894,0.08509612843337448,0.006013440381607137,0.7723408911087264,0.004323740562197163,0.0010303908911808164,0.004197452812513851,0.08508335529032905,0.045347608122707855,0.003395850355818086,0.4917995470740351,0.002486634781361215,0.0005097513045582135,0.0033806804873193646,0.11263588767610783,0.06698650654079594,0.002499097573748672,0.798718145905747,0.0035857185058892583,0.0004128393489302414,0.0036834622378841353,0.0749708683129723,0.04431669282569749,0.0015946132714682868,0.5543478650191116,0.0023294714118560446,0.00027788283070077197,0.0023068023524331436,0.6077943992968361,0.3844992125348619,0.050704644917264494,0.325455129732359,0.02499629340294514,0.0016697730636105342,0.015086054671776088,1.9573782445312145,1.1716855632143808,0.12202930413292726,7.264692040447554,0.09534039892951054,0.009249167669925158,0.06393842919378818
L-231,Low,0.024812396561316404,0.01643452607155921,0.0017087946321100186,0.21193161363355376,0.0059668516474819955,0.00033982814232786165,0.0025824794204012333,0.06838829939984516,0.041662074166800664,0.005160301670139291,0.4918180218380515,0.014643346940308815,0.0008156124317876524,0.0067886179626609425,0.2009796119968755,0.1190022610583941,0.008365311586861407,0.8253231100203713,0.009555170758301942,0.0013638046521231434,0.009626032985232211,0.4775606460007217,0.2695654679852211,0.03353002476088882,1.6914064155968704,0.020052247671577993,0.0021571539013820083,0.011464527717157526,0.16684144714873766,0.10148688495297035,0.0068399218957262125,1.0869402079039938,0.006987049218220263,0.0006541936512718367,0.005130890329664905,0.15028313925214637,0.08453050622064515,0.006122486655750502,0.7310167874156348,0.004216625273219804,0.000985900456959095,0.004205450235976254,0.08726729843991483,0.046116551861884854,0.003434226963706816,0.5155445627312905,0.002561956999252331,0.0004978806960445484,0.003255796806506993,0.10861675342641247,0.0636514762726858,0.0023812331747277713,0.8121406017973205,0.0035929012658818668,0.00041752624166010673,0.0034989279071286706,0.0728295597058495,0.04525319900922441,0.0017485019269837102,0.5412794956209891,0.0023110375648689703,0.00026946214166134334,0.002359812295019463,0.6089647040527026,0.37772994427585943,0.050781864395601395,0.3331278434901921,0.024388029693864728,0.0016489602663538965,0.015195678396659154,1.9504666511085442,1.159569652849944,0.11951912585237556,7.281427025054074,0.09541610668920995,0.009207067969260775,0.06467187539306765
L-232,Low,0.025448899171766487,0.016136368153041234,0.0017138228153163973,0.2005167183225903,0.006046629824271104,0.00035024548542066054,0.0025196610595214146,0.06599578835275235,0.04477095856942204,0.0052277013960974365,0.4981742020506683,0.014858262051942303,0.0008453533068275003,0.006870242207932159,0.20355946810687323,0.12057198134700858,0.008217523473864126,0.8500468390986733,0.010244652759063411,0.0013522712774595904,0.0098216748606261,0.48803290013507195,0.2643236310234144,0.03552339869003211,1.6945461412081537,0.02114803077856759,0.0020547547425427623,0.012371759868729501,0.17089783934911681,0.09983320244687437,0.006520466308023915,1.1444136941973182,0.006807556717895805,0.0006670058993448811,0.0050749090188341815,0.14945978070137175,0.08627813364736045,0.005846883148931522,0.7611277623859476,0.004202384805448347,0.0010031739949752474,0.004144168807385545,0.08711799881811827,0.04724566404409169,0.003386508966628383,0.5029634836208978,0.002586995921821906,0.0005235130325965338,0.0034139377431111244,0.11020356484636028,0.06536734130811862,0.0025533338634394433,0.8360112033608637,0.003526174828191217,0.0004088706879517092,0.0035900215741316525,0.06994547971582396,0.043935917382575955,0.001717807053368512,0.5320923239236873,0.00237412182601209,0.00026439670960920817,0.0024276959424199985,0.6005602232673236,0.39047235561763644,0.05021640064605067,0.32384219955675475,0.024827946243786498,0.00164713707509198,0.015102764418763173,1.9618153594169676,1.1733735336572024,0.12000244394293642,7.289656237311673,0.09419455591598144,0.009197813926084833,0.06546545356629652
L-233,Low,0.025888421083954328,0.01591276910346971,0.0017355741425381414,0.2113078095562673,0.006100282128922894,0.00033477823832968545,0.002625897581470136,0.07057319351916104,0.0429331680839109,0.004973095090885461,0.4989657028532263,0.014894664354474426,0.0008627494435910964,0.006689882707376089,0.19797110568882917,0.12112161455022563,0.008664228594213248,0.8316455414231132,0.010011361021110145,0.0013634574717575605,0.009386741861888079,0.497335352377904,0.26651272270221943,0.03325554852499511,1.7029074151582895,0.020689976724628144,0.002017999130532063,0.012099572544221067,0.17539686088255044,0.1005832749036373,0.0065820683589944825,1.0900755870588874,0.0066925179695326706,0.0006891586157477377,0.00515971481599361,0.14996178661611848,0.08532134875894685,0.005944578784695722,0.7791703363107186,0.004198224817096783,0.0010113358593311856,0.004249614152721297,0.08615484090103524,0.04756508922252648,0.0034208899895125486,0.512438805041548,0.002616150617900765,0.000509388212221978,0.003405936266720079,0.11512873746678488,0.06747576096228325,0.002719465172264962,0.7862202983320584,0.0036090719999124932,0.0004148317035112601,0.0036111870816317986,0.07242789198613907,0.04579269628021052,0.0017606388855847315,0.5425242266819459,0.0023524325480354467,0.0002700487175015963,0.0022875638421107724,0.5980306132250581,0.3844950586310673,0.052313826797170886,0.33663490461839,0.025537845370813314,0.0016957087691670428,0.015568736689024627,1.9640066059703312,1.1804150566673508,0.11986460469678258,7.386898421516793,0.09520818602568319,0.009175688199684536,0.06485713362419011
L-234,Low,0.02605980287885352,0.01641567192756312,0.0017263269783867575,0.20273016007666975,0.005868287547062745,0.0003494542759584201,0.002548593497874361,0.06988067892474771,0.043758212642112264,0.005158698484507861,0.5143726807687249,0.014547718675281108,0.0008583729883013081,0.0069059291968316784,0.19857761947307356,0.12133143256320184,0.008663055340898463,0.8725010188427477,0.009905814087220024,0.0013772127158552475,0.009491997810534334,0.47405379610816073,0.26159413058845105,0.03384399771942205,1.660891775622348,0.02028605637575866,0.0020696226669757374,0.0117352533203648,0.16763216323542346,0.10283331877883488,0.007051930655857001,1.09263658570005,0.006729179886423794,0.000695977909409338,0.005131217625263161,0.152258456079598,0.08582934008394115,0.006156390570577564,0.752892647237806,0.004069017299323909,0.001033165458253303,0.004159066381789031,0.08388498087099683,0.046037066145527133,0.0033298157800917523,0.5184212473967975,0.0026486398489293248,0.0005126211843985925,0.0034691786434572747,0.11305921738294937,0.0657765272276817,0.002611924029325662,0.7729883380186756,0.0034917548008693215,0.000414465268038554,0.003448750074194023,0.07325054658850166,0.04549848057158129,0.0017477045720653967,0.5343669728392455,0.0023227493137727355,0.00027309979765100895,0.0024413231459136874,0.5835360049108697,0.3864933247550534,0.05186149000384332,0.33775220132137307,0.02565738794933883,0.0016950572048846223,0.015395412452971305,1.9696792336296047,1.1925279000223263,0.1215846164530725,7.392297459663152,0.09760731115753778,0.009274143456484779,0.06467371549984674
L-235,Low,0.02535276799926659,0.015935815767264123,0.0016789210570234256,0.20204036982067677,0.0058116084900152794,0.00033645250693674903,0.0025581298142090514,0.0671212203448578,0.041512493284325956,0.005178097374008274,0.5334513912258713,0.01429641426575031,0.0008671574868126552,0.006886797732200043,0.19910743567804565,0.12018673560820915,0.008567999845887632,0.8327906313430052,0.009941132966477903,0.0013907614087298758,0.009272594340524586,0.49019856316914506,0.2739626296928617,0.033686446133193285,1.648684785604926,0.020298963713267424,0.002144148091214467,0.012211794701486194,0.17037122889524522,0.09881684854369208,0.006973640959747146,1.1559722440772098,0.006977098244849444,0.0006984450058000373,0.005257151438808162,0.15305540343898877,0.08431459761256221,0.006059215906923795,0.7568550886539867,0.004182803087339283,0.000994438067751515,0.0042915056086243126,0.08766984426243346,0.047439761060235106,0.0034740833861699894,0.5122689133884533,0.002537956163728413,0.000522317263748864,0.0033228845421203264,0.10799830544508053,0.06524855795755294,0.002551015258935539,0.8176047844232178,0.0035742847982697117,0.00040912428572920497,0.0036522547558111153,0.07306929809959753,0.0448959542606454,0.0017349873713911417,0.5455837975813982,0.002308772372828357,0.00027100553486798725,0.002310323747470969,0.5893250418067146,0.37783890482735305,0.051606307746200494,0.34256103095857676,0.026189054667769374,0.0016919978051515537,0.015096166961680615,1.9525019993434471,1.1783961250252544,0.12204419422904891,7.396089514067238,0.09609730721525356,0.009065183061704339,0.06525325321520789
L-236,Low,0.026554291010788815,0.016054634297595526,0.0017526810585185894,0.20480607976604473,0.006046661867740445,0.0003383105378427291,0.0024815465510830666,0.0677471398312686,0.042989765367422696,0.004868731306173969,0.518782366917594,0.014806241355066118,0.000870530148147217,0.006912553577899544,0.20476549056934262,0.11863383190482667,0.008564612623162125,0.8718075778539549,0.009907729657842276,0.0013677352813163055,0.009530336694970267,0.49507701901342804,0.26994481129248915,0.033687614237408715,1.69335166994849,0.021311986577485703,0.0020320498874759735,0.011762934124138135,0.1696734430981018,0.1020267110269587,0.006738265706100776,1.1038901798914307,0.006852667369653635,0.000686702738981266,0.005197012618437053,0.14713989744076306,0.08644669516374034,0.006107140696252322,0.7829335595320234,0.004203136170577338,0.0009953329043260893,0.004126482770721266,0.08755427232455734,0.04810493333290235,0.0033543462652631663,0.5048178768086081,0.0025390810523528875,0.0005240078944612999,0.0033353451006099947,0.11234395886507795,0.06724750196597382,0.0025133512375777674,0.8249415870221678,0.003667720813060006,0.00042979835334974677,0.0035579699549204437,0.07192488858526931,0.043909440907441775,0.0016943668739670297,0.5511138058851855,0.002369299709632533,0.00027026645924859436,0.002391312194853916,0.5966902639697569,0.3856661776553951,0.051570067124316714,0.32388466312367997,0.025737132464419984,0.0017073428776734395,0.015308800779605574,2.003201219925152,1.180340864220028,0.11986084356312257,7.36612021057639,0.0957747724059937,0.009131882537873136,0.06582059218234433
