Sample_ID,Energy_Type,Thickness_mm,Length_m,Width_m,Number_of_Sheets,Total_Weight_kg,Casting_Electricity_kWh,Casting_Carbon_kgCO2e,Casting_NaturalGas_Nm3,Casting_WasteWater_L,HotRolling_Electricity_kWh,HotRolling_Carbon_kgCO2e,HotRolling_NaturalGas_Nm3,HotRolling_WasteWater_L,ColdRolling_Electricity_kWh,ColdRolling_Carbon_kgCO2e,ColdRolling_NaturalGas_Nm3,ColdRolling_WasteWater_L,HeatTreatment_Electricity_kWh,HeatTreatment_Carbon_kgCO2e,HeatTreatment_NaturalGas_Nm3,HeatTreatment_WasteWater_L,Finishing_Electricity_kWh,Finishing_Carbon_kgCO2e,Finishing_NaturalGas_Nm3,Finishing_WasteWater_L,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,manufacturing_cost_per_unit,Quality_Score,Transport_Cost
NON-288,Non-Renewable,5.116098171266767,3.4565640156123614,1.6112951372743647,26.15009014503226,2009.5621295714252,4549.491181381441,2558.8098587479963,641.8409915049806,10572.046288656507,3694.7289541343303,1173.4605746256486,218.89846502592712,3973.175530197681,1651.328918815214,540.7347655191666,143.92837290188083,6844.68404900606,1980.2363577447823,1092.9701281101823,796.5436138691999,6325.766935647615,1035.658896810805,615.8555228477115,101.94710254869968,3948.0024482535546,12051.384374495005,4734.058154248927,3372.4979971285447,32304.860414283874,5659.770203311815,81.86933210525979,393.73000243415504
NON-289,Non-Renewable,5.570408848336164,2.9787213314602385,1.6059593668152838,25.866796267119962,1255.5573828117913,6056.867592346011,1285.7073936095176,713.6410900093107,21039.738450677236,2712.663254623316,1498.945911213988,210.95206322585742,13545.06550866299,1089.488519207349,810.009976621522,97.27498807365333,5537.918411842509,1773.6529256260055,1238.9992336637508,837.2051419918432,7596.028240192296,1164.0228751793027,457.53993832582097,103.06471524920845,2951.9860619821247,16232.486553630144,8042.726572737403,1652.5777193944755,52946.87507407596,7244.577229501951,81.12821694622959,171.87570503332006
NON-290,Non-Renewable,4.195548973578839,3.752912459140044,1.9323419759801534,24.44023718744326,2256.508207298488,5040.735255819722,2403.5616648535997,390.32885508175667,17168.587277915554,4527.444337473248,1576.217809207349,267.0305239402987,4971.349356361184,2634.735679080837,356.55596092748397,180.81557469328385,4397.686970513701,1271.708710895801,971.7823749023582,1525.8152375783318,4749.681051793884,2129.59736539365,599.4043310347844,103.38949390159146,3450.562898709637,13349.083061271063,6084.822013112798,2724.0073764828594,31164.57803026474,3659.2263606943234,81.76274293805433,503.4771985436896
NON-291,Non-Renewable,4.492151760115478,2.6562320041245164,1.9463371971122614,24.959901611810874,1667.6316180093934,2784.913114251078,1629.1456074096673,940.7526064511908,3607.256444680899,2978.672793963671,2007.5200623156106,389.1682585334673,7913.5925783780895,2145.578685663809,805.7075394373715,144.82320096516148,9555.83611864837,3011.1095795936076,1340.8840678338142,1184.4724450400515,2748.82135199119,742.4813725423079,297.4291025570592,88.74261354207735,7293.112758009571,16993.257404925578,5131.013122410329,2982.9478804006426,20572.846759463657,4152.109660426053,81.3166025525709,387.58569985644704
NON-292,Non-Renewable,5.731115847068457,3.72820839615801,1.7122616470738456,30.44197809513561,2651.7981135509426,3498.399553515046,1436.0593353516551,695.5015879360932,1397.7220108088586,3538.56548554861,704.8993154089234,233.51987943020177,8863.384653143554,1741.6220337059879,558.22944384544,86.6891091023024,10579.689256395988,4390.231610212996,593.3926195544639,1661.9553340117745,5811.528712339595,1399.2062046872445,466.95787138287324,73.93638844905784,5620.143682501475,15809.77853915334,4471.186954574059,1305.253286975898,27461.628070353232,2360.3996104176704,82.00087696568127,201.9535248900367
NON-293,Non-Renewable,4.961625172137007,2.117488590717792,1.804448154343916,28.309033594828033,898.6268775159394,5309.050431129696,2024.2625148519894,696.7183790537216,9128.783900657643,2695.706845967267,1098.6149077107498,392.36723223226903,13555.168700054564,1983.8489130467601,941.4499231194877,26.639288226025798,7552.7714718115785,1694.4457688191044,1546.3378704549436,759.723207911077,4961.326474860796,1614.4884074897545,599.8115204496851,81.63475669607391,4684.054927805313,17658.5793792954,6018.881679607651,1898.9990662603216,44721.63987145465,7101.874489694355,80.69700228364955,243.464259340864
NON-294,Non-Renewable,5.094841017769199,2.9426229915612843,1.7324293719973476,22.238148778281296,1234.9926612261484,6493.660737195519,2318.963887740101,722.0540250526553,7963.476374844842,3153.6888955497748,1376.2196778128655,231.22094891756137,11902.559316971334,2357.2044502079466,809.6951675306849,207.43648867331888,7255.019935732656,2843.3236405549633,908.4926276345225,1080.3300498929973,4564.735096557735,457.60047343009353,563.904903525953,141.87378175365706,3611.827283958686,23121.09379871424,5005.14909637283,876.9926144394319,49818.161136938885,4168.300031202697,83.05070355949127,192.5407817403744
NON-295,Non-Renewable,4.325078169135592,3.5340396996188845,1.5417269363437076,19.909117176636187,1751.1094518793686,4378.404174483943,1742.912543163901,282.38565250522174,15676.529760791178,5021.473924991637,496.18386280023094,364.7668654843652,7075.280384011894,2615.3523253500384,676.1704541927111,139.8615183608864,5582.077488772212,3798.636867726855,568.1716816433473,1329.792290023691,8626.417713810693,1690.9719668488228,906.2247907266842,78.65467749179385,5579.567464864242,14649.054929436928,7514.300012770384,2160.808429303777,33701.74976984774,6945.837636301088,81.47016131650398,176.8030020442053
NON-296,Non-Renewable,5.488016274146565,2.648996443226445,1.615422462834462,29.76294267912183,1161.563115231368,6715.461105016119,2013.9275096921917,489.93687328889735,10858.857117012596,3141.9588596092303,1120.6482833631444,360.3723743174775,8397.85028578927,3298.8343217730835,765.8738245285933,111.28815287546047,7919.392987031275,3267.6155230082472,433.29018916043697,769.8739290729075,6344.283239140958,548.0900699138558,863.1494686524563,127.39444240602091,4096.008781133006,13465.120805205723,4252.091194416937,870.2240555381129,17105.682497114834,7871.572083891623,83.64571737160202,274.2280861050723
NON-297,Non-Renewable,4.918312970949939,3.5358225219140715,1.978260423542491,32.66316150660571,1814.3795839867641,1300.864538008671,1336.2459069202478,457.0654849219808,10940.47423109832,3493.9743727227283,1735.2101771445139,391.4644201842966,9307.682657360983,2788.9949909070765,780.0440761962782,141.5489146639039,7784.573371036499,2769.6248411027295,1640.9419142154684,632.1574914453454,5594.5119046422415,1272.1415146901377,559.4342932708454,143.47276636792796,4079.0955231710977,8063.60665324994,6818.651672217352,2663.9212282957515,14526.994957705181,4908.02459766832,80.3128561639762,263.88276855810915
NON-298,Non-Renewable,6.174399469724022,3.0538066636443246,1.965212083738394,26.723209858882942,1497.480460764513,4874.347247419961,2376.2027963731184,444.60602858365337,12033.623535137307,3116.513643329051,1993.915739772309,450.6958898431832,15020.287290228895,1909.7723918887737,594.6756159244746,101.70596485743381,9054.000794833508,3544.601039673137,1289.885530080803,1037.3507223233776,3263.656678669128,575.7436292332582,489.19886719669523,78.88093951764492,3141.7008442937777,16906.87961394749,7123.230250884238,1703.2867548163092,22377.736588857595,3859.98102122891,80.88823030451839,410.26038808026135
NON-299,Non-Renewable,5.643040471210527,3.024240203345868,1.923218363999065,24.854153009802346,2204.806603971804,4021.6270944147473,1394.9888348366549,988.3015974867258,18948.34634559348,3631.192871813358,1902.5463527468867,385.89969047133593,7722.850566392222,1477.9766401695447,855.8612213550362,150.78413559849545,5144.446116822197,3355.4796916367773,502.16219642100424,1161.7672434287176,4237.042844104388,735.7339483446204,348.5879194189188,110.83936885424947,3084.3298634148996,9084.949039411436,6168.61109541216,3150.6344192603538,46370.63031999446,7717.053924869751,83.4725068875972,284.5124305990402
NON-300,Non-Renewable,4.623472429408778,3.0721816594728293,1.8164800493591085,21.963583590561548,1993.2295902728163,4864.699588224911,1981.0767373450212,120.52376213143543,4831.589004093684,4427.309095382552,1702.1909444217156,194.37765865877577,9054.847821683468,2211.09599194993,861.8436505473882,42.74393614707479,4167.856106275923,2404.167558213401,1200.2155664021789,1974.3569837711061,6133.118264658526,635.8606490505,552.5941944202286,145.38585728973476,4281.479996373564,10643.374184146785,7024.164869513015,2603.6166855232987,25826.871759827307,5507.33782089056,83.038575009292,478.8297245667835
NON-301,Non-Renewable,5.064552145929099,3.9411148749496414,1.516746809251341,30.959969981397485,1793.799024616971,5611.990886241339,2769.6792127715125,447.02509051044996,14401.696556297149,4739.219475925391,1020.0940660966535,207.82306422324308,9108.749534945917,1857.3283124522563,429.8374022561021,108.20248818215754,3.2479999999999998,2402.638946467844,1262.4378112971754,554.3299840342368,5692.092444188351,2548.6460661956207,474.4471849235853,146.67718461227128,2569.7382189565033,17425.60417606909,3215.3523065698246,2430.460008241899,48880.37673448275,5855.121467591837,81.62462383828588,373.25529157126107
NON-302,Non-Renewable,5.804901770400001,3.268611090470178,1.6320733319955851,25.74287371016384,2333.1984657213407,4243.68888496687,2145.54595861827,716.3240492045347,11082.275916432774,3791.199148228048,1478.5682001332912,326.23886781682796,12977.226602601722,1269.8710738072475,563.9188025707308,115.27321677396822,4131.797734405607,1080.9009550369158,0.9377599999999999,1530.128777686504,3646.2870283887664,2113.4349120444153,614.6112595110187,83.10085734860174,5058.5496516081175,17307.092842376864,3358.513632211504,2156.0000791872085,26397.457445681393,5931.588919373371,81.23454647422913,330.0034213294077
NON-303,Non-Renewable,6.423829796814926,3.670135009675775,1.884727035232248,25.42643318091143,1321.3985497459498,5076.485849275147,540.670276215068,754.5996842030085,8769.641129646574,3092.8250546072704,1710.8536173057078,130.86181755444187,5751.350544088417,2191.8645276589823,819.7105985597173,135.1164442649178,5876.676333773885,3849.414830579478,1178.4758914341994,1293.4248221183786,8015.5661410029115,1185.6425916303974,878.3502931963758,14.497518142711542,6344.727870468989,19693.686783986283,5761.142453435213,2218.675281113056,36568.40084201055,6630.602355180891,81.94600454612993,256.522045000489
NON-304,Non-Renewable,6.652006982361373,3.0168060617976806,1.3702428437657148,30.658481001192158,1651.8752203637061,4338.885245489942,695.3090221058126,830.4335343290093,6932.522932934627,3779.9672559941573,1651.8574391880425,314.5469488914818,9699.120844468047,775.7161696968508,495.46675504566053,147.37158681018036,4367.328448225396,2887.980668107304,1193.2543717240121,1450.7084794150855,4260.946016938208,2426.5602884568066,619.7747013898089,97.67302700061764,5781.6754013969,27015.472725017484,2758.8706727669364,2017.276786142732,9140.075730224107,5213.65644005193,82.37292661489047,336.69292685556974
NON-305,Non-Renewable,6.008582667718435,3.568479223856831,1.5436426363512008,22.676173393786215,1536.5462737480345,7919.884502161022,3422.491224995988,450.7241696682274,11297.669332637211,4690.124900831562,997.3047466141038,354.5243171130429,9834.650557266625,745.4655194917707,375.84517675579497,122.54714929592954,8422.950702184038,1898.673916888145,797.6937536417365,1194.5386498397693,3430.833450802161,1483.3668528195708,194.62655578448,118.19434476280969,2880.2207244374217,10466.243360420496,5804.75859586689,2689.6701659218907,43130.49812500449,5236.979883161823,82.22165878235076,385.75584862299377
NON-306,Non-Renewable,5.774532447029504,3.2162899501748234,1.7601250985039996,24.488589221607622,1794.9343034347812,6298.609190677643,1617.717963445465,256.9449900183392,4659.344469543664,3926.22950463892,1102.3646257744645,120.53603470092835,10279.849395306446,1931.7011458599327,571.0635254038407,150.15833172370634,8608.863319940832,3864.050732234934,1018.2292769698927,1093.6788324436493,6856.613105438688,1488.5614438390921,429.24372595203175,104.03098216982086,1711.1932866159696,15586.929456329326,6167.835869515946,1842.7358793299643,37309.74220686029,3184.7412773945416,80.67085013878601,365.79156735028795
NON-307,Non-Renewable,3.831373236742634,2.9878317422780682,1.8056508651535343,21.791243192935855,1819.7519755689207,6265.855796135056,2246.624726449151,344.6408459901374,15825.263449449361,5021.083552209788,826.5219418009372,202.19376781193282,14069.699576530358,1893.609828318696,151.73377586628794,72.40152394351199,5452.402387388027,1654.475638823573,836.9545480620707,1133.6043604419597,9303.366791109667,1190.6795144262037,675.8908517322807,149.27313676662482,6308.6393984316755,16604.69260150262,1825.3252971725947,2469.8833808401773,51424.103218612305,4787.82432627411,83.82584166921315,441.3406815275452
NON-308,Non-Renewable,5.609714722583991,3.6829674694885206,1.910970545406103,22.50940483212962,2245.4164422150607,6116.650616447962,1814.632856676588,594.9567556682773,12026.044619878794,3895.4298084264256,735.1350751985157,193.70341818367433,12765.124482573325,1128.7960548359963,807.455832254777,134.65716481049154,8034.9787903089,3290.0978859323122,823.9880602103315,1046.4466763907972,2836.694980206512,1270.2138675126705,244.9536042671318,89.8456781000812,3141.3692658037226,10793.579314629125,7433.003159094534,1323.9743936551831,26604.429353652064,3827.71540039129,81.48116348066135,239.19003849674328
NON-309,Non-Renewable,5.194183797742359,2.6654291815456324,1.9180941222514474,24.48871511231474,2019.7303406372719,8300.109429867463,2509.601622322375,607.4728500667638,11938.56340298433,3698.578881114801,1380.1066273902131,313.21101793304393,15887.864363890803,3777.4481671330395,763.6136343092872,36.81243525918771,4035.2912969797844,4339.709688965111,1205.262354272186,1267.8127549448914,6247.844483522646,744.1662640766314,787.2260379808582,68.03999664580849,5231.094482054708,8671.684947114485,4936.034451797341,2820.92689881849,35406.78688321868,4340.734521795503,81.9992048365868,185.73394121759537
NON-310,Non-Renewable,5.417205284513933,3.1586092050641073,1.845420654974734,23.02113856503288,2584.664943079675,3398.3644727412816,1147.5717440315657,648.9783278157292,11603.167575819527,3185.0806676963402,1642.7401915150215,221.72960907684396,9207.996371217167,3005.2260866561687,1068.057324386607,212.76029660764584,5386.313594395915,3815.4040793085164,662.7264373204656,813.3662428039695,2152.2555176352407,2166.286481219762,319.6682547221252,93.17057322306285,2725.0136476069156,18658.22806473683,4650.784494834782,1305.1032422008275,43937.508878189314,2683.4469473005242,81.10583023882019,95.99879083608533
NON-311,Non-Renewable,5.167866094539031,3.6051309277025103,1.7127478264726843,27.584444408349867,2272.5704360360955,3587.004007182687,1939.447462855912,267.88683250161483,9956.623868532188,3770.6826382200197,1282.6137206223837,160.05994198282005,6102.211273340632,2208.3928625216217,894.552105746947,128.72836938856565,5436.95351946981,3545.099612989297,720.2744592998738,1711.3609041929626,4037.574799835979,1856.0258566295433,577.7768669442702,184.67279529842904,2402.7503474142336,3501.3476878605034,7542.845996420436,1195.2535246904488,46085.918571862276,6753.049910107646,82.38806110895686,368.2786581652973
NON-312,Non-Renewable,4.699009250733888,3.2664604443820617,1.876613897712022,27.57226036641418,2583.298503431577,3187.763325944905,2537.3744182222445,499.7366453751318,12294.05894949676,5116.462634213629,1567.041755478091,308.17277544347166,2974.7366788173795,1966.4806062729733,501.5731359926825,172.08223669938667,7954.887069361658,2431.744763923968,754.4429961102106,1653.1538210661054,5429.5030614769785,741.4255475844143,325.4274803038561,77.71490645568954,2799.8479011124145,19409.90127766024,1407.7779228159925,1583.6625583873824,37901.713127494004,5241.029011243242,83.7702729048246,521.1252759568736
NON-313,Non-Renewable,4.53942338376518,2.9571097853439388,1.97317446006092,27.54197881846148,2450.8074983563347,5367.975179495888,2579.4173552633065,676.6003953444019,14275.346167701151,2952.541146319041,1104.4580653125554,371.95357676961305,8101.911468439626,1072.760706945102,562.1890930920654,212.14671438040398,4876.040733029968,3000.1869622645927,771.1502726807516,1382.836434577016,7567.584671117951,594.016670750389,527.901504479617,37.040538457700734,3269.5293889232453,15122.68037351478,8606.039221225268,2375.6051814886423,29022.634746449137,4420.449739344244,82.96160027898777,253.53833549730422
