id,outer_radius_m,inner_radius_m,length_m,volume_m3,weight_kg,route,ore_grade,energy_route,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,transport_cost_usd,manufacturing_cost_per_unit,quality_score,distance_km,price_per_kg_usd,electricity_kwh.1
ren_026,0.12169258153378978,0.05169248600238118,2.991544263415295,0.09036935875645026,258.12107834559464,conventional,medium,renewable,6316.467840849619,1236.3095310952024,49.25804567961732,2673.2172130743143,17.64280105811713,2210.77967881152,0.7472644544502511,716.0364876633553,2.65175994660883,0.12081600128125684
ren_093,0.09456989744587972,0.07903168050612505,2.7318152945794814,0.15999816297870478,319.5100318399076,conventional,high,renewable,4900.843141285076,414.05390611440464,52.162137355650266,3426.742223555466,11.750186300557823,1678.328034269971,0.7758382498944563,668.6716969475441,3.53077237218417,0.12678266590762072
ren_016,0.1220703387365886,0.04970581365564505,2.5576769362589813,0.10716610701587466,205.57330060821795,conventional,high,renewable,2723.6888231322373,1567.6070827407707,62.434727534583885,934.6312861479946,5.428346769679234,2285.1498666991747,0.676202404363252,429.01708510744504,2.3477971229216177,0.12124617471400959
ren_012,0.1020623423743084,0.05516046568787386,3.6010479511821334,0.10326862839091178,414.24266744078585,conventional,high,renewable,4852.003842737053,820.8090873435403,54.78282844873174,6308.307447147246,6.117428961361311,1263.5291671676948,0.8145990410754091,600.3527411961328,2.924831879425102,0.1313617196868518
ren_095,0.11169741252896445,0.05235629885309961,3.4025735053537396,0.05519174386378551,164.74221350457006,recycled,medium,renewable,2917.163066682063,2673.8829715726424,56.35501073118755,2398.0736387643897,9.81918765466383,830.8403171814633,0.7262202217099141,732.2659053935813,2.474905648184551,0.12005378152177913
ren_114,0.10542017164037756,0.06948721555865009,2.633641380747268,0.12425278803676465,328.69547775755115,recycled,low,renewable,4306.37961706415,875.6402453569397,57.19546172400821,5116.044235681809,6.520028631619401,1372.0970551002051,0.7111583801804443,679.8490521373435,2.6287576035318687,0.12269593118379624
ren_075,0.11244967252037687,0.03251678155355486,3.204366589256635,0.1332689323837128,343.0322460326363,recycled,medium,renewable,3346.739664757479,2529.2033002329435,29.564247412975206,3446.0921252186154,13.027151338225782,1441.4953221398664,0.8018936465240681,764.0077022349932,2.9879223446014347,0.11911331499739766
ren_170,0.12916217048823658,0.04856729558886837,2.760299106327394,0.08320333764091142,285.9408304761501,conventional,high,renewable,4056.3814978891633,1352.557766582328,24.90391877915716,3866.3484296521583,11.107151032829973,2014.2357368617108,0.7293001975597452,574.2652321033468,2.8513752740378737,0.12639072335918874
ren_002,0.11859002953316061,0.055176327648500306,2.5020475521988805,0.07247638066782182,210.29849166721624,conventional,high,renewable,5987.689423635934,2698.085688171034,37.079264310510226,4623.570661968896,12.205745100161645,720.767706552516,0.7072558565959185,644.6697381986653,3.1704318283002335,0.12110484434932732
ren_095,0.1360328921978466,0.050930680442245205,3.367531531977292,0.1630119700045759,354.630675642016,conventional,low,renewable,3972.114798088711,1757.8384535691912,51.88850016655188,4540.862070113856,10.255548892500183,1470.317142579883,0.8000054590131365,646.2740921885625,2.450747656958804,0.11249601450236195
ren_112,0.09093125074047208,0.036616417304327575,3.305911109984998,0.06514714001675476,295.8161237207869,conventional,medium,renewable,5087.638874404207,725.3703410747864,45.54738508926024,3855.8969494824332,9.54076219175271,594.5473756047742,0.7671661113124986,577.9864599646833,2.550801895363503,0.11745714675751791
ren_124,0.09877532686609872,0.06322281007479047,2.7598407608549533,0.12481030801402548,388.9292109589265,conventional,medium,renewable,5979.75594863783,625.2904411883976,49.70831939723571,2585.837443491278,12.535515210455571,1893.6876557422531,0.7069959032909854,648.0435764716852,2.5096967891210435,0.12463913859249061
ren_001,0.10948033630501681,0.05210347885911395,3.144557687015726,0.09358592984315753,382.7641000164405,recycled,high,renewable,2727.987038076115,987.9411185348787,49.83768366730973,2331.601916176398,7.5618983966607,744.5091025094673,0.7117591850189839,615.989289135664,3.357810382444991,0.11542852559972078
ren_187,0.1330745567157404,0.05471033868562951,3.2771646735862876,0.09125036444163105,317.7349691258121,conventional,medium,renewable,2117.3030707517537,640.4876395778549,36.21780421739098,2430.8908430408487,13.03204951117407,1371.1860565473582,0.7684451086742923,736.1000874594287,2.310114244726251,0.129369249786158
ren_083,0.11993938109117569,0.06393112603046242,2.768684210980929,0.1199315102494559,264.8356860582964,conventional,low,renewable,2260.752613575589,993.0486565485256,55.73560792339759,3263.556908365815,7.753058126199919,2004.599316508718,0.6893572886371282,539.6932227824897,2.8116611103719378,0.12289739716448868
ren_088,0.10124276238176057,0.044345616915997935,3.2600421636415655,0.10833895338942308,220.61381925346512,conventional,high,renewable,4971.127819445346,1824.0155808288082,25.38336377552505,5132.802882991386,8.519278579195383,1087.594575716089,0.6982272321316925,444.76215148976706,2.538076476048973,0.10611914586361744
ren_188,0.13033271465085922,0.02670444927923186,2.329689565374421,0.15882661760158714,376.9792741874849,conventional,low,renewable,6432.028759647674,1193.9010949394144,40.20225286854836,4279.464894232646,10.912719603608236,935.6136270690752,0.7046627432086163,414.11206383435524,2.7208679572348946,0.11928693676406439
ren_122,0.1130451833139951,0.048621069413264176,2.955337417228775,0.149088542934773,377.4257773341184,conventional,medium,renewable,31.387200000000004,862.8275721160542,25.615688703628418,4557.466392161607,3.1505033645124296,1971.9297162308558,0.7224796903174139,561.4167019773049,2.7883092996799315,0.11189054077215825
ren_095,0.11627450077516865,0.052262147193146015,1.8480096899885667,0.18438522402752666,344.6988946136424,recycled,medium,renewable,3337.278101444181,169.17996151341436,18.00465815270144,3570.134334242976,5.163233545102623,944.9546372682246,0.7662967527483542,712.1439748968143,2.6773008270251886,0.12017453162354959
ren_024,0.1340225389640075,0.07512613420042191,3.362347994194436,0.09193816765827897,308.91250398973204,conventional,high,renewable,6235.08960615735,837.0202207393154,34.36003546113693,3330.647323276431,13.464222558487595,866.231229347817,0.6930516070211507,458.917920287323,2.328592962589241,0.12264839219836528
ren_062,0.11794004911208644,0.0798628417243126,3.3770207565527333,0.06804499487849672,322.0847191015071,conventional,high,renewable,4012.1855573163402,2101.1267326504303,31.189573729154915,1378.0302850385494,15.997159645987075,1020.8028108389168,0.8115768062935921,605.9021091711863,2.8252452834179627,0.11907863424259917
ren_188,0.11079686625189461,0.059314709245092745,3.4082622505205546,0.04420976948849695,419.85616602006723,conventional,low,renewable,4138.950601075186,975.0208247288978,15.484243800128795,1229.4034293988689,4.727861211036169,1416.608516977436,0.8635636271216661,620.9839361134777,3.0474400276329936,0.10539877623281696
ren_182,0.12288436681170253,0.0767096402240225,3.7201831440698303,0.07420293159434893,47.54570710118077,conventional,medium,renewable,3650.606835277965,1704.95518346188,49.93657637537565,3332.570456226521,5.093429144023258,1177.0511920631325,0.7873803523742854,718.4359816748108,2.6074482870492104,0.12123161830233502
ren_190,0.08272479502105848,0.08018828676302861,3.1984913047245067,0.11607685716268873,386.2491202587956,conventional,medium,renewable,571.0357192215024,1379.2812505751822,75.65788234231957,1459.2418589944264,14.166788703799405,1519.6066296075078,0.7713178591532786,607.3061381335333,3.267050824857203,0.11553063373138865
ren_027,0.12366866737005232,0.056509291652884965,2.8248625055087,0.06815744601458389,207.68949845859123,recycled,high,renewable,1952.1785419412936,1376.4450167662922,50.36478478856583,2480.0079354660807,8.75053105486412,1976.568780861962,0.7222079739410197,690.0341014720638,2.629701179082912,0.12234976710670493
ren_061,0.09250165171759958,0.0753421218982563,3.4685738744724266,0.09471408117253202,212.30316674473337,conventional,high,renewable,4069.548481108487,1250.8654134728395,17.48663617079989,1207.3681542397646,15.38838301177337,362.64201489683364,0.7218541494061403,582.5899230638643,3.122235757360154,0.11038853689452437
ren_095,0.10432350237086181,0.04295065634199874,3.0268103920328655,0.13746446235714632,418.22107415664846,conventional,medium,renewable,6622.201065779662,1486.9632106599595,52.47603968352806,1319.3677409700156,11.190299012685518,1446.2748384533418,0.7568934039646943,466.6368267973835,2.7706788765982426,0.11727980830292443
ren_060,0.11945862707299955,0.06651986915182256,2.5901656689725994,0.08894202637452489,175.534778269804,conventional,low,renewable,2478.7602599584607,1090.665457471587,44.413862373506184,17.2272,5.4249336861226505,1610.24845521231,0.7438192072542777,677.8382413446611,2.606215890117478,0.1297216758124555
ren_030,0.10948706832309645,0.05551048959514385,2.936871287676793,0.11029894526107094,343.4780916999063,conventional,medium,renewable,5484.535690342134,974.9414428509465,45.90934524262502,5725.870840832535,0.027200000000000002,2054.6903109419213,0.7126603088453846,555.6344213044997,2.4360556622848373,0.1193466266227224
ren_139,0.09791068253451134,0.04618795528998578,3.5196670108527304,0.17415767706053853,132.15231875173987,recycled,medium,renewable,4812.5821889502595,2030.1603577377996,37.635849266576805,4610.018827981556,12.534562791334533,2029.7255630985433,0.7904934426102603,539.1844527616225,2.629566697908626,0.12856237391237793
ren_167,0.09833275200971493,0.062345220466251704,1.6491001832237284,0.10022405940998357,387.323963871506,conventional,high,renewable,5098.350156074795,1724.538229880074,49.9464827103195,3488.6583027625275,6.9519174588687545,1710.9664970592185,0.6800306947925807,760.7330717571049,2.8081298701751054,0.11921621208759799
ren_003,0.09399903984232091,0.05921259861057377,3.149941171129225,0.033834656234915675,234.9104979822137,conventional,low,renewable,4018.3858181076016,1438.7720914606714,13.651591404668267,1366.6141120315074,4.396716929943606,1738.2566351446553,0.7360079144080911,597.4769089825404,2.4279608243695057,0.12073485277055138
ren_044,0.11866973227404166,0.05169041588219438,2.556167025696994,0.1160898643563712,424.5983267140631,conventional,medium,renewable,2274.277248028615,952.1493709703973,30.91143888522396,5069.062406368909,4.477764079586721,1599.147826716596,0.7756269565728071,556.385719823652,2.3833126630388355,0.11341084130672267
ren_130,0.11258979712426624,0.06851596901723303,3.2094627356594807,0.0846464915804906,211.85816224778517,conventional,high,renewable,1727.487437179604,1108.5655169248714,27.52564009114925,1617.628182493775,13.754151596886313,2257.0312278487218,0.7571050600770541,672.3001167952154,3.066273344856479,0.11604373191514072
ren_098,0.11669668177309377,0.0401858114399945,2.999120752178566,0.06532962189902652,212.12709164242932,conventional,high,renewable,2793.5233769831675,4.3848,51.575800731914214,4389.282196185197,10.298077726515494,1835.4436009847548,0.6960135567780721,398.8422480119732,3.2464103971679843,0.11930281367707116
ren_077,0.10923996672998426,0.03829507801517443,3.14825927187952,0.07489805720942441,370.9689300900334,recycled,low,renewable,3229.043805717617,1699.7784442029458,35.00397003645199,4825.444193976982,12.18039839366383,1327.0121886576574,0.7813001343290715,675.4025206076001,2.7030606113708524,0.11691248670735867
ren_059,0.11459163898816106,0.05430962384646641,3.0066657921934175,0.09649473967493766,117.80213936080375,recycled,low,renewable,4524.103466655723,1361.9522627478673,72.32997864201776,2912.919552670237,12.049527004965217,1566.2351954371106,0.7262325126232866,518.5129521204093,2.544873050025779,0.11644156035010532
ren_144,0.11706175376822252,0.04349357939732922,3.9274468392993387,0.14462280723003929,237.71475052534643,recycled,medium,renewable,4748.417792364054,1001.6232621786407,38.39877402430817,4170.48688130904,11.706728528497107,1374.5216492454363,0.6959091103063901,679.2418318216952,2.760407859708399,0.12852693384191977
ren_058,0.12698121830682207,0.0536774740788601,3.2114501162545546,0.12894232580905096,204.26692528600188,conventional,medium,renewable,6400.610165467988,452.7720324916627,64.88776830370229,2273.8453582780116,12.76820772528167,1203.2387231263922,0.7301681512993042,723.5126695800334,3.4353265470942804,0.12205131486334485
ren_195,0.12304593844842646,0.033067048074502566,3.919519893484943,0.09948670218636915,203.0801755407031,conventional,high,renewable,5265.466701980088,293.62619613209824,15.216784478962332,2698.8324835735907,3.2585482824457577,1052.6745634346294,0.7355630197646934,665.2553400235786,2.498304621314461,0.11240448572344117
ren_018,0.10224437629434638,0.0467400245442426,3.683972718975019,0.10151907113930939,158.91127248456738,conventional,medium,renewable,3764.1833612976975,709.5666125109674,55.768026748568495,5690.595323028144,11.480391240397594,1421.4071560822774,0.729514493762176,677.7795378990646,2.5119952072748437,0.11847889008219441
ren_197,0.09959312634189574,0.04786804750564702,3.072487289643136,0.1194294051641516,344.42124885111076,conventional,high,renewable,3294.550741547364,175.87338181417056,7.164243272086686,3542.056566790852,6.5765173017411485,1146.8312234297084,0.6442343681695913,591.8665491007098,2.627227081009207,0.11592673900997108
ren_193,0.12131069063897228,0.026180290966177563,3.043611892676895,0.14359245596259684,421.64238654421797,conventional,high,renewable,4544.45751438811,1676.2073691382373,33.49356151108126,204.35505499021565,4.592175667037365,1685.3036596085215,0.7100155131715598,681.6773524723701,2.7547787609998107,0.1161411608332234
ren_060,0.11252196762660195,0.062055184915926626,2.5102518108147347,0.12615390643534868,226.84705739456612,conventional,low,renewable,4839.004104949458,1232.0000970415335,25.293584905446338,2754.609086351919,10.723060970463422,1195.3332567122284,0.7016592675200207,621.9105472491264,2.584280734927757,0.11679547875192617
ren_082,0.1198482394824714,0.042303541215278406,2.74022120385881,0.10068378789326962,235.78393274138648,conventional,medium,renewable,4776.856297157457,444.62467961875745,63.2597867317339,3160.3491273237637,8.014280804263878,1442.6147168430448,0.7076864484411712,592.1141157898692,3.072929090601355,0.11036913491665032
