id,outer_radius_m,inner_radius_m,length_m,volume_m3,weight_kg,route,ore_grade,energy_route,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,transport_cost_usd,manufacturing_cost_per_unit,quality_score,distance_km,price_per_kg_usd,electricity_kwh.1
non_028,0.13479328355556716,0.033988269962350735,3.297269469611365,0.0606456215514561,122.72353640686009,conventional,high,non_renewable,1810.280770023554,3538.1993522473053,13.751426158481667,1243.5401151866329,13.87278817732436,1297.5538963306662,0.7733785940574933,540.3588301180168,2.7323263020676247,0.09041572059676109
non_154,0.10251455048037503,0.015060753931565633,3.1007633355296993,0.12673020161264525,318.60253891139854,conventional,medium,non_renewable,3545.1278821046594,1554.5267334638156,43.11729501439975,4728.74307549728,8.459229572439986,1530.580029022155,0.7359494547300898,503.04227806581787,2.7008169280880847,0.08792957744184188
non_035,0.12127300661351324,0.052870513062697654,3.6042492191414364,0.10003383247855635,292.75733433452035,recycled,low,non_renewable,4206.068919859987,6722.287513078019,62.03079214984764,1300.1755445784129,10.647186544955856,354.14211743322244,0.7750576580361898,600.3432919107332,2.9436695384072706,0.09560118493657634
non_039,0.0859862808194988,0.045961739113139256,3.461629186445208,0.10558151465486286,184.32471901346253,conventional,high,non_renewable,4697.180045763893,2950.1639072064845,38.24758557242876,3851.792024425778,3.7915187335559875,1099.5032306634605,0.7097397802135672,641.3749516148317,2.4346188813533463,0.08775931558983079
non_153,0.10922312355283102,0.024262867230367188,3.5994543956199383,0.06730764941149575,237.7933292554869,conventional,high,non_renewable,1462.551874320317,4580.02341799165,32.9024584760652,4354.656049344756,8.10039425811624,536.2230687812587,0.7564114382240742,535.4717193538694,2.3079470565628473,0.09251758432521456
non_171,0.13220075101590095,0.05632701685593163,3.1901996897787686,0.055184302161479556,195.5205774998588,conventional,high,non_renewable,3238.80692045729,3715.013576592127,47.023345394498094,1948.764213823371,4.856347572566507,289.97760261943245,0.7757986649588086,673.7775408413609,2.8852395656467236,0.08904206702160078
non_049,0.09233970620086471,0.03940160373401237,3.361983417186476,0.07000199649036713,207.82174277104463,conventional,high,non_renewable,2471.134045373191,4164.3160475305895,56.731859129910504,4210.791243387866,10.965990740199508,1752.966392639723,0.6370463709676264,440.6931286638286,2.4334250678516924,0.09263618680172396
non_163,0.129798060611726,0.055401960359363935,3.7224953877627436,0.11081000522335972,223.6618161399733,conventional,high,non_renewable,2571.9240991088936,4257.9076560546555,31.11707953358428,4776.824349387273,6.40096469223077,623.2317833592538,0.7135665107580195,590.0255591519132,2.621296104869237,0.08400986372474095
non_180,0.12535601698681065,0.069567938816678,3.4977078112557463,0.05724422129851356,280.6519218270336,conventional,high,non_renewable,1935.4440436586206,3334.131517851149,40.52137340774115,3630.7518789806054,8.408165305569764,443.21918239278784,0.7431720432307124,524.5684083624357,2.2498530084063626,0.0902966070204627
non_028,0.11784762623324256,0.028244889266398714,3.3050997094010195,0.08448783662259562,172.7441993739828,recycled,high,non_renewable,3655.2203855134276,4246.325877141548,53.48698188555934,2161.1881881693544,7.835369140203964,851.9802878251115,0.7205290178817431,391.5008698940131,2.9131828169468674,0.09427785473511051
non_159,0.11832042100858854,0.043816667418873335,4.2129546166881,0.11016336238531713,345.8894604305955,recycled,medium,non_renewable,4538.94585541521,5011.361078283557,30.198164933113603,2188.208275818598,0.5900476102864136,1543.7410751704333,0.7721596081657862,539.6382204427675,2.759423914814057,0.09593074459900679
non_028,0.09560414370456413,0.050815601979694536,2.9241290426888766,0.08399888092727889,210.2255984836272,conventional,medium,non_renewable,2118.1057018545907,2956.058253749716,50.47197032687592,1482.5953412692584,2.8732406145307046,1887.005621205864,0.6954658327020496,765.5061614954868,2.254333286324243,0.08835168640406003
non_102,0.11195973153006823,0.04386044628863466,2.4216892296102146,0.09361497623041606,461.44678402942145,conventional,medium,non_renewable,1956.7696113393247,2618.869299351709,34.01348203129054,2053.0695861711374,4.440499508377726,616.8863057919202,0.7332291876103758,725.8434143339852,2.999266847373389,0.08668180768983666
non_077,0.09564184762493065,0.04056038273476309,2.880452990812751,0.03788900111715056,99.04827032353873,conventional,high,non_renewable,33.0952,3957.527023279742,20.275632285134236,3694.8186459447306,7.2213368347035045,1277.7667653569422,0.7437984184528046,285.97738449204303,2.661063586891212,0.0910217900918579
non_100,0.1364810797099174,0.036559849252260565,3.235388217931434,0.08055056542767476,215.77280230867427,recycled,medium,non_renewable,1929.1815008090919,2500.0387100268867,41.97732257981852,1815.0285260646776,1.7159489446824292,1462.5927965561086,0.6735357080642989,754.0709477948285,2.9781016029195486,0.09447766289820096
non_013,0.10813292000664193,0.029926778269191736,2.879184312998567,0.1465339629492792,409.36401339496695,recycled,low,non_renewable,4021.3523719935506,2603.232957916498,36.27944125266021,3431.8961522579057,7.906715275592405,677.5107395580258,0.7304455780389826,552.3223315726926,2.863244071657282,0.08494279516586628
non_062,0.1127467502069729,0.06386807232083894,4.011141342298235,0.10927827529560734,245.53137560796534,recycled,medium,non_renewable,3856.2804615392233,3695.945141490517,38.01032277445538,4275.245835651504,10.852153431845636,1707.6524334916955,0.6973051514599399,550.712045134011,2.436610644137119,0.09139538019205823
non_043,0.13145478594839385,0.04147263148377457,3.0337382068797987,0.07716353771143783,350.68279368105664,conventional,high,non_renewable,3793.850931175914,488.9834734753945,28.31163708734458,2243.602596184507,11.241065726610849,1193.5331487008987,0.6881264205660648,564.2463982389364,2.628890340300539,0.09334270581439505
non_191,0.08557455876693804,0.04633055261974316,2.384979129326154,0.11141363868399717,299.03813595858776,conventional,high,non_renewable,6323.811343481275,3870.2903684117873,40.93950479351833,1947.399217823469,7.147285415700432,1145.8654112265576,0.6908908653601801,383.7053369929847,2.877356032112421,0.08881908055624207
non_107,0.1042663264983051,0.02095662529512882,2.863643869212488,0.11659211878813709,314.98162394713097,recycled,high,non_renewable,2307.4213250656203,3972.6424793872184,9.820111103904171,4019.347518124622,7.01436624680019,1861.7046562827743,0.7708705529384224,657.9225405565755,2.8800951841161946,0.08561653906871504
non_060,0.10524226832587905,0.06484918908579382,2.5753806894352973,0.0461456129851486,263.0359018689866,conventional,medium,non_renewable,4312.181126786178,1951.6052507818167,74.732787550099,921.9939070743103,6.501677616406816,414.10646298689403,0.7100546756964964,410.55177077275215,3.0206573093276283,0.08714546219772469
non_015,0.11675207628388176,0.06477950389956738,4.029793710683633,0.040777988164243044,335.8855012032654,conventional,low,non_renewable,4039.8062821804365,2640.986065066439,34.538518959059815,4769.991715992628,9.94076527756792,1089.7615809553977,0.7151991781360959,625.6628378218858,2.6625480432634596,0.0897896401493649
non_175,0.11873479327230974,0.07154540143806339,3.384656050240076,0.13864379605891095,229.93499705144376,conventional,medium,non_renewable,3615.7039474537005,4269.361234974837,6.345781380642002,3415.950721371967,7.094857009991603,801.3857851893503,0.7519529887945062,590.5968330266872,2.7303089351085994,0.08576503754393922
non_140,0.11452886593124134,0.06981583986665255,3.0009058202856234,0.11053183458384384,227.10869689164775,conventional,medium,non_renewable,4316.375296316081,2042.3286828842379,45.164126597812555,4654.6704441423,17.373763043746,1733.6248494538268,0.724698612924571,728.4641801226625,2.767243942668443,0.09622046038633458
non_148,0.09361424792580945,0.04521522837736087,2.632142559217488,0.07869168084878618,153.19452766561372,conventional,high,non_renewable,1221.6225272284678,2103.034785457041,55.863294119682436,3532.4254375655046,11.431148249515111,1127.8559839140837,0.734539923341256,824.062552821825,2.8544912451805904,0.09285784102751486
non_160,0.09720115459182313,0.06404354446784624,3.552348769712114,0.1028353739688074,417.44888226149885,recycled,high,non_renewable,5306.799940503039,3276.426021939619,52.15245126199845,3616.5092788989064,8.217349761248284,1491.0165394223336,0.7838996663164531,534.366822829301,3.040707821502356,0.09150278428034646
non_129,0.09898570582942556,0.03473150286316384,2.9414958202626895,0.1251420013271291,158.6204735221545,recycled,medium,non_renewable,2550.758662706934,3957.7896220509606,48.36972087750004,2514.037432186252,6.818353655503642,174.4997290335706,0.7224691901312592,510.7979190252654,2.1888154073592077,0.09330821480706483
non_090,0.09329383352589143,0.04131894545840005,3.453030236882504,0.0956081027105866,270.5383041337071,recycled,high,non_renewable,2044.2471436232534,4791.085039568755,45.02444303231866,3796.3579880706156,8.012856348242163,1612.83014911144,0.6794788131185093,610.8976335854421,2.4898503669781373,0.0848315174458165
non_187,0.12055022261695504,0.03179407971626918,4.761380148895033,0.09095636647686277,246.71230265423188,recycled,low,non_renewable,2946.9840036142023,2176.9365358796795,25.918315899971724,4994.225254042305,11.08875596863519,747.2597251573086,0.7573067521307449,650.5715254642435,3.0778623721191387,0.08216167008653542
non_028,0.11963771883871199,0.04844195073566722,2.8600643826627232,0.06054030350116884,476.9950731990667,recycled,low,non_renewable,4043.389845098234,2068.142067521325,19.913817208346277,2125.6533750096055,6.7117236475482,1820.5174119767694,0.7415457590126087,607.5242849089788,2.964318860136009,0.08851627244702438
non_029,0.10856561912522582,0.05682819749983114,3.297713308770436,0.1079031984337368,314.3875593750051,conventional,low,non_renewable,4029.273655014349,3127.0952302985233,53.06040305936371,6419.145966023694,2.848255822618234,1037.8184341096485,0.7724098766596499,587.1487929673094,2.1626928674375776,0.09560288861462825
non_090,0.0981516371623733,0.054170620962100735,4.398946402544856,0.06770490350237839,245.009080588964,recycled,medium,non_renewable,1724.9930054980068,3340.3444415683243,18.968127755482122,1336.8337277398407,9.527869901887717,1268.8025079559582,0.6329282751254225,465.79634337042,2.247074976947549,0.09090025775579816
non_163,0.11835459100466088,0.03149483475752045,2.8570528176117604,0.10360792580879423,285.1748488800791,recycled,medium,non_renewable,3778.7605662287265,1805.927721912732,24.102294256794686,6370.680228691248,4.488814944123776,1765.3388212357877,0.6825349120418996,574.2371812583837,2.1980389796279876,0.0889786629174487
non_195,0.10784231728919937,0.03261338164800877,3.0475550430511724,0.08621252859454433,287.6378600932185,recycled,high,non_renewable,1891.6547090645201,3338.3455823413206,25.016222850795156,3712.9803911100616,20.04374915843062,813.239301620883,0.6960958900912804,408.5555480665423,2.9627388142975946,0.08898367861301588
non_005,0.1040058625512678,0.055253119256767784,2.00569098510184,0.07508951350182962,380.14411951627847,recycled,low,non_renewable,3153.945004614855,2456.0432484216844,3.9723391439879236,2648.397515132449,2.9495624829611513,1692.4619521013788,0.7017816302030715,558.0829887297855,2.4603571806355635,0.08874866607877953
non_159,0.1340480621036826,0.050565303499115886,2.4232899268169015,0.14730747084733645,79.98167413911281,recycled,medium,non_renewable,2477.0384023310385,2167.243401172157,48.078435918068735,3046.0616473375835,5.583153552022598,1241.0109635303058,0.7517458432474422,695.7271656676809,2.6373008669019846,0.09552186717121161
non_120,0.12193821529382037,0.06279410130026558,2.5148738130779167,0.03912024960418141,192.75778770747775,conventional,high,non_renewable,38.28250319859262,2504.0193718102637,35.54038387077782,3485.3078403277095,10.5287359502652,1107.9255059508787,0.6853059530845351,715.8530597892994,2.3797786300424106,0.09237170046698498
non_055,0.10485540663327726,0.05204116613290078,3.5359648887949526,0.11199664496767357,242.8547506139697,recycled,high,non_renewable,2177.4856340252363,3127.6817598003095,26.87491786726416,2243.55795723413,13.430087930238082,1079.7746634087084,0.7106998169968625,629.7652877732521,2.327976409610342,0.08488097092626197
non_077,0.10734635971238153,0.04582609179288658,3.075784672431716,0.15029228423513158,208.06561445465533,conventional,low,non_renewable,3343.1003482356664,5290.659901947789,46.833478199100455,3189.827120035875,9.571064531921943,972.0609815651667,0.691083933750344,713.377014215258,2.342243504432002,0.09067116205732208
non_114,0.0997759989404607,0.029232395553073765,3.183744225424549,0.10975456377629648,140.22488033742707,recycled,medium,non_renewable,4322.8913965113625,2530.2013278758213,41.522897462618076,1557.4737684964111,5.401382774528827,1305.1066114044206,0.7045152239594398,521.9413168826923,2.4174708113264805,0.09044206732498374
non_027,0.09193608959312444,0.059403591147639385,2.5439844337323496,0.12394269452651577,3.85864,conventional,high,non_renewable,3584.8046155064258,20.648,35.512023403363166,3631.4096331971537,8.64280272778152,1293.6926758133104,0.7004358705376159,618.8253897186214,2.805475790283271,0.08764428777024194
non_142,0.11981951626742451,0.05269659918071541,3.397957153044034,0.09799886572470451,315.17989888311746,recycled,medium,non_renewable,6161.386426113292,2778.823971071498,21.896039560764063,4631.382657451222,7.603660769584272,1605.2552764237657,0.7943666591714992,663.0609406793461,2.652261227823887,0.08786207599576842
non_091,0.09804350281624799,0.07198502187150776,2.3608452450685635,0.07727844933688727,325.69811542649774,recycled,medium,non_renewable,3057.858694917375,2401.4752537268237,50.897885823337155,1659.0345277829767,11.293444932424357,693.66192159417,0.7124449838472244,591.3887040514819,2.8126815826787612,0.08516561960155589
non_111,0.09130810413287431,0.05557799625049142,3.013230962828656,0.1519183906767889,320.0598053006204,conventional,high,non_renewable,4575.656613538216,3239.2255354554823,30.30776009589259,1768.8699436404668,16.496791183062577,1093.2457644157093,0.7455883302999669,752.7634131544703,2.842743143359225,0.09556977903502854
non_178,0.09280395411322796,0.05092221103938276,4.077024792883028,0.0775578788047382,349.3284111097336,conventional,low,non_renewable,4203.968737007041,3057.6569207610673,33.56393558642969,5537.987812641377,8.880021894912504,992.726041633081,0.7615785838326438,495.0786595528032,2.6132734206397203,0.10325870786961373
