Sample_ID,Energy_Type,Thickness_mm,Length_m,Width_m,Number_of_Sheets,Total_Weight_kg,Casting_Electricity_kWh,Casting_Carbon_kgCO2e,Casting_NaturalGas_Nm3,Casting_WasteWater_L,HotRolling_Electricity_kWh,HotRolling_Carbon_kgCO2e,HotRolling_NaturalGas_Nm3,HotRolling_WasteWater_L,ColdRolling_Electricity_kWh,ColdRolling_Carbon_kgCO2e,ColdRolling_NaturalGas_Nm3,ColdRolling_WasteWater_L,HeatTreatment_Electricity_kWh,HeatTreatment_Carbon_kgCO2e,HeatTreatment_NaturalGas_Nm3,HeatTreatment_WasteWater_L,Finishing_Electricity_kWh,Finishing_Carbon_kgCO2e,Finishing_NaturalGas_Nm3,Finishing_WasteWater_L,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,manufacturing_cost_per_unit,Quality_Score,Transport_Cost
REN-281,Renewable,5.483678213360045,4.45582632877652,1.8355091195803097,26.285059666567015,3218.833706794944,8820.700501842275,142.47065270805706,597.5572877917249,6953.908627788691,6006.824024023055,85.36232323050186,234.15060944411437,10062.29383009793,2599.248866421076,57.262731067186955,31.47831730927203,4256.511947634928,4326.697939911126,135.39901997402046,1491.401987124913,5353.517331936371,1844.608734138191,37.77590165591267,46.02060473288682,1444.1487109645286,21835.1782424911,637.3634582904094,1772.474223486749,43103.87626261751,6230.239017950578,92.19007795628308,335.61348209035657
REN-282,Renewable,5.4459872012778305,2.727149971602285,1.729314622580288,28.428892097559412,3602.479650309856,4808.848862051,280.91370568142264,540.2789085468723,8091.997620293597,3924.9445903634787,202.6527795938774,271.2363915860603,10135.485571641268,2258.966293558943,53.971151600938654,2.1275345436258704,2686.190839727169,2777.343139921339,130.54042274435335,713.7159587416355,2216.2891711538864,1325.7643139680345,38.72253678972552,69.93729793100867,4902.526985760651,21221.94201439753,594.463164132594,2140.5256018665696,51135.33496983601,3322.1672286123317,91.30718536681023,595.5344695936063
REN-283,Renewable,4.290360878686723,3.363508548384272,1.6951473862765911,21.327664463566244,2361.5031446335606,12203.644324217916,217.2393116728187,470.69379072728617,8078.784845813025,5961.320934589707,37.868694424549716,178.99566751977682,10253.658016059411,1653.002494771487,65.3825402558809,67.57097738002517,4757.062056035212,2757.0431693372157,55.23419497807212,895.947934878071,3164.7204638458525,1934.1666152321832,43.57689765495979,123.72287853819373,3308.737796967179,22372.555984552502,509.8118929882763,1424.0235293502312,24520.528027098033,11007.489942663738,89.09993720943953,305.2868723381431
REN-284,Renewable,5.9424479158351105,3.6422503618129407,1.833882784829998,22.419694847859727,2647.40731945659,5570.761508789802,194.8817009664359,453.5170636385043,9628.121825322496,5748.20926335776,123.74239044306381,191.9179404763658,7706.2315378828725,3270.124062852497,63.94307494297247,195.03287629786024,4899.272158345643,2699.35713936505,103.06695992503639,1072.6197657476941,3961.4908091172892,1177.167275613228,63.034010235673804,77.21722867109233,2235.4133908762033,3742.057334670828,599.5647888538475,1291.6323903210223,20898.28901981058,7884.75435123305,89.19854984009886,317.2540956935662
REN-285,Renewable,4.9593655428606045,3.825806762848428,1.779182519027045,25.46724252861688,2161.119438966541,4410.118164247583,192.0211937103793,259.10665611529214,11203.409411010567,4980.444462885636,139.62131956454667,102.74755686596573,6356.318008255379,2236.028175700293,73.21551657088885,113.5857200500379,4551.805120358676,3154.2697333483065,111.55011325026452,1573.4314821388505,7027.826807521531,1904.1233668588693,11.30073628592244,23.141097706420013,3084.1336153066004,13748.2560291593,666.5336763385229,1176.7252696968021,27878.508541538056,10364.75245804417,89.02964427084262,546.1487002136682
REN-286,Renewable,5.623218777384387,3.3616111404847935,1.8151544887638646,25.24028356414301,1979.9072274970188,6450.280713236705,211.35179229819198,514.129230973321,6518.749548424406,4580.797377467677,140.657866544119,224.16248550138246,3222.300973449441,2433.16951114757,66.9179618081902,81.83634563459732,5367.163577670394,4416.665168321943,113.64854895579163,667.2642560503318,3469.1390480206346,2241.396230634655,63.3540858145051,86.7214360241862,1872.5314392135172,23380.32129409427,795.9832339992131,3232.710057696329,20340.514974727615,11886.471914572376,88.54196432185915,686.5834935727971
REN-287,Renewable,5.4445286826544885,3.3975154180586267,2.0368167074167993,33.820465634212155,2788.0868598851825,5621.724318674635,189.81950717919614,185.70072508153197,8828.341923120346,5558.934474403981,157.53305050586593,326.7973904905224,6951.5170031997395,3779.772063212006,65.83265877234152,107.63888497157296,5039.428540444854,2417.269326367218,152.49182757900832,823.7331829696393,3630.152740247093,1768.5933096307258,16.426991867545965,31.9505969992142,3710.1782178051644,19887.56095832213,615.6952650411288,820.3990608197187,38429.54973363287,6603.239749465762,89.51031603307702,300.44637357496566
REN-288,Renewable,6.09669618216939,3.758476059830577,1.9843122757448117,23.88825880039764,2678.2171886210153,6807.533480574721,212.53631856652345,319.44402130580465,12310.052527522585,5296.177069278267,123.19722676754171,245.9009856537849,11406.783236855683,3243.266143358383,90.23153428977162,71.28946505670231,2787.8440831150738,2934.903391186146,51.78721573418336,979.2405154800088,6160.628891022841,961.189182940656,41.99485021425958,57.507833436492106,571.0544329499439,11191.3770490287,183.8736954449737,2342.0779152104315,26741.25392544595,5952.895438880691,90.59392923941088,663.8349949925432
REN-289,Renewable,5.427619858994856,3.0582117698430267,1.7137302975446997,31.606952456496415,2855.552323453132,3584.6712992297,171.47099414549876,353.35479095296785,7655.643338688478,2796.3771390439547,200.17688905309137,206.51947889109005,8663.752190900585,1170.0684648445983,56.526926212540864,82.16832343516593,4139.5726589108135,3444.4293951686504,60.267061081586945,771.0504785230894,6626.8531900973985,1314.4654383845732,53.41527305878592,51.00408982203812,3932.259933225972,23218.468023145615,617.3929539304831,1789.4967971314281,29459.918675467972,6996.76322701288,90.46924807474473,537.4078825945024
REN-290,Renewable,6.5729069177901005,3.3444104564499364,1.0802059949963714,28.73404002063505,2088.7160868745755,4916.025626880133,67.67665094119891,504.6909026608826,12726.616590633857,4434.403933742668,88.58191809309906,46.2460586820055,13876.725754804185,2498.654656735836,91.16773529081591,109.11904361368599,4315.360987807951,3297.054510069638,117.81223096062664,1294.0948698891254,6350.496082301322,2074.322135841323,50.31359543851228,68.12860622949604,2697.7064607155576,18138.33744145412,709.9312719796974,791.0252912600868,34343.06048730289,6796.402713472231,90.20306119550892,514.8953529669728
REN-291,Renewable,5.378042802272484,4.1916230562528085,1.5019232639598976,27.66485374791082,2544.053702571847,7310.382591813552,334.99437319315416,576.2673757438833,15662.65488124314,5241.1479281624825,114.40585971920177,226.28277303827204,9460.63064901991,2202.1786679722895,72.85351481627076,73.89892614927155,5817.625215962995,2731.459367219488,103.88554303996881,674.3371107844064,5953.545983492891,2757.5975618238394,74.89174125470745,55.31582834109693,3357.540971094163,14500.620545746162,576.1128408997035,1041.3518008429871,29490.700041346237,5202.546140711634,89.23618619271953,632.4528329281943
REN-292,Renewable,4.1489637174780665,3.625164981687435,2.0132496138179747,23.943016986457806,1526.3078366152322,6932.181393222844,187.43618466145193,378.8624403911187,12724.235397040384,5193.019381498757,102.57322702334307,291.23195952003283,5546.545501163487,2737.628485763599,124.80173429794797,101.6858758674151,6850.369396259728,4423.575005854476,33.358273590801275,1038.5945420174723,2869.323827585643,2096.347749557903,52.65255509754617,98.60554354556191,4217.644212606905,18096.411343161886,505.0534201197327,1964.1011574557815,19327.86864812274,7708.53254335247,90.10824079719687,764.8228546560197
REN-293,Renewable,4.763408747190268,3.666333972636355,1.5215386239858735,23.791552204988612,3275.1371415438607,9565.29094545569,275.37232439686835,317.55002186427794,12435.33490011548,6431.032500592063,88.22320215459987,68.80408937575828,9258.346446292382,1027.271703288872,60.39551712184688,47.61330370610659,4535.514836679452,5633.373448164137,127.90972910195603,1529.535308266552,6327.510704944274,836.2943849308583,44.588264176181355,77.7999682374152,3133.775834771925,25153.87499588436,426.9909839243426,2010.1576134626205,27933.44655136321,9013.192936396379,90.17777498706631,474.29149739081265
REN-294,Renewable,5.344850848356475,3.545269925132323,2.1602338011578626,25.962326865087363,2886.765531323801,7079.43430695951,217.50367589226602,169.24241666391646,10095.703592359243,7481.110753762252,136.6011445844555,138.3784878939307,7526.26223635018,149.27454756201132,72.99702593662869,109.68537972255712,2926.759413895775,4480.800251287449,83.62214247360009,563.1213114521576,7400.872833497673,2004.015573101546,71.62881763718705,33.22750181761593,3138.5495626987436,20731.281496478303,675.1055079702301,2248.808089372378,41101.963153678575,7299.944814318414,90.65275859037726,600.1777286703577
REN-295,Renewable,4.693751484994848,4.249512624560139,1.3164397225330438,23.210205257626267,3307.408875393578,6315.566861649647,157.4660833509061,468.11242748062944,7986.384009815809,3822.634018685887,149.13044178550717,191.6270335483509,8424.486790006971,4043.3642617325477,94.92761444058759,128.53874059834305,4093.9620218303194,1825.6590286239725,144.282649505016,934.7565698241583,3512.7545908842517,901.9661804108262,47.11373979851677,73.02737559016134,2114.1962536895508,24132.966982338352,613.8094214944158,1295.3112826037252,14967.1564799134,6801.248443226677,89.75447895345728,528.1718649914059
REN-296,Renewable,4.469844711506644,4.074190496624899,1.6425191516751443,24.22091698003512,1857.1620093137558,2411.698981370625,191.45001566165894,577.8410610306399,9446.638323590281,5307.0270254697925,162.81258149255535,318.59025876101276,7020.863117034025,2348.1629625231312,68.73925873893326,124.6653959327148,3076.761965280737,4490.203584754643,95.7193401090242,1503.2487878362535,6353.616583328207,1386.4010070540253,45.65221762842027,85.38262234929928,4208.068601859397,12957.59675774556,794.611105887033,2379.510666203844,36297.09721437328,8496.370789307668,89.46151530069876,613.5008273207885
REN-297,Renewable,7.038575399815125,3.569886240781882,1.2145807124139463,22.002576793154468,1740.4494772269852,5176.8030237419325,348.93170596373864,422.73198594492897,8693.415388180885,2700.9201965243406,196.0367545103406,176.13153767532427,5787.852642796496,2669.740592951042,82.6299924342624,118.26965682976622,3897.9941469109367,2321.295658229502,128.185633037267,691.8716178916861,7138.270767617915,1141.6418696854814,26.87399717983109,62.61847221470743,3027.16214588592,27342.701612229746,169.8752212192416,1315.274303247677,26356.423894987827,9307.826230034894,92.62676622843924,434.13295103874566
REN-298,Renewable,5.018878730910121,3.0621965953441084,1.7944571965359586,20.54163299633519,1771.0285291878051,5740.5014038763,237.75433418143533,327.08242577223376,10067.494052326343,2792.226671242467,144.04880638888028,304.78555950118306,6974.6515974165695,1494.3192480413184,81.9321180019185,192.8320210293403,4050.083286268315,3724.791831044378,70.37030349217038,898.8239782711005,4272.547682387285,1854.889159733184,35.95739871957827,58.719323585980234,2888.764739487053,7296.321006307255,692.6038104798687,1130.2613560116106,18996.931972174083,4652.362493603969,91.4653322237078,665.9350459063205
REN-299,Renewable,4.642933794293123,3.751066093712717,1.8711653096109502,25.37483642569864,1505.2685326919595,4629.934171502759,249.52005582714193,660.2147890269515,9665.790741522005,571.6254186211872,26.09756666250108,214.56545518835455,3007.2847204195205,2410.620067327053,90.35857156695079,96.21480767276185,4816.766640032821,4177.344847841764,89.29175798027909,1284.2938237611907,4575.224958646295,1301.3886371428948,35.59606985024064,47.18146655056389,3007.197686611924,13837.152587669287,633.1470823215639,2342.656070378507,18693.366475560055,7784.2141273562065,88.32993613199643,328.3416165681974
REN-300,Renewable,5.215624493088726,2.8292524425088827,1.5739612361806645,27.83522147824851,2557.6091895427103,2062.9608645835333,87.29574819565087,504.83145172162983,5127.918761528124,6263.122248677328,156.07269848009105,224.2586884556275,7129.072608942632,1716.8009921873504,93.3778226075972,220.3219536481754,4886.166191086585,3334.898974713561,144.04966888650043,1062.921506151127,4290.53307230493,2304.702596570179,35.50484645494254,79.22920044076128,2789.924587092543,22150.053069914808,487.7376984649793,2681.1492864941424,27155.434827799996,4957.83480869247,91.08919222350818,511.9624600987506
REN-301,Renewable,6.036171952919531,2.827757898879341,1.7412346627255895,32.27835162131467,2881.3915799349575,7397.5439046812535,235.56653930868788,795.3931863791393,10671.64817726199,4163.034379460321,199.54132744333404,242.9122132060266,3418.4769882687524,2714.9618941627,89.13950376469775,78.41560689172422,7474.393213372061,2827.919670156608,85.65535216116268,1352.0065075724574,6527.5953899583565,1687.6553719203773,51.90521966957534,59.72636753118427,2258.9585859738972,12753.122392722327,901.7637367120938,1097.2121934029747,29927.005256642664,4284.1759264131015,90.0682685606547,535.1476909441577
REN-302,Renewable,4.7035908563370485,3.846730990385138,2.028896016965856,23.883453761435398,3081.8351203207258,7031.950244757661,120.78944382866312,513.4635289413519,9667.664835829966,2978.414727816231,159.62042493636636,250.18363031938313,6876.532240117546,1870.5638626150544,69.26493916918655,68.98757523635251,5352.020406409067,3680.7388597058057,106.63047309091064,1409.3268531166516,3267.125722590832,1125.438156178704,42.5935890608537,100.3664753626567,1689.822247452019,26468.504516423953,467.4519422526182,2303.6923898402447,26947.40846538889,8574.109509708871,90.28778810128429,543.7578309790351
REN-303,Renewable,6.772875246025434,3.4504035258357697,1.0056943326681647,27.729111636902093,1990.7198729118447,6593.221223149593,225.1811910503122,605.4895164033503,19538.769671126356,3117.327069612025,196.64339466355258,257.766638248882,4360.508200576289,3215.461696538372,114.97371065630793,89.34368308194622,3846.386205263902,5616.12436151717,103.44899119584197,1006.1032182802201,1857.262235150983,1317.627465321491,36.11652738800832,112.05953553998711,1563.4081518864966,20395.988024297465,547.6742318484344,1224.6493038093763,53674.14278480395,10549.388706630496,90.31126958192962,761.4423064682339
REN-304,Renewable,5.632241497335261,3.1488712271291233,2.1084423661424676,26.94135158024772,3036.784930748424,9494.982763971197,312.59241673354705,294.6385380729498,7249.716662670019,1501.6294431776628,127.29174665913675,207.94879100443134,5464.584747932477,2214.9118513099634,116.49323414065266,99.35512172600542,6087.199620496638,3332.2699531852436,37.88003936559346,1430.1278365297494,5647.30743370889,728.5230905055565,43.562794006746074,56.85183864409871,4030.084370278393,21133.2684953848,635.2218477005794,1118.1112442931492,15843.783866942715,5056.568351433009,89.52908478832364,504.6130340234103
REN-305,Renewable,5.641811328642978,3.80807486747851,1.680825592723426,33.05060446304812,2863.919076503558,5727.411314403382,234.5504330239837,162.1401245759493,15700.837475710485,5601.649600731049,156.03958955565952,168.60039210951325,4874.23198507269,3284.2926526339725,87.21341725046656,130.18890134235474,5493.573493074411,2942.607266465092,98.30755432221211,1072.0254312169013,3661.3010533245683,1825.0771466054498,42.676970711513675,64.73005434906992,2844.0440841760787,19883.999821219983,572.3195288368481,793.426021549182,28120.236504825825,7180.54335423298,89.30683100114949,361.7453988592382
REN-306,Renewable,4.6757862755362645,3.480481158065259,1.7075515500028018,33.46127464551168,1842.0403688394674,9289.792750299026,210.84519380410438,486.7192772868825,11709.009732733375,4806.555638919046,194.29132933474608,218.78172262662437,9766.913513677895,2105.7871469647257,113.04919559525808,171.49423801437018,4457.023508833477,1175.4162198537324,97.38498109247696,387.5609600349836,6233.972930540475,1572.1969196216792,44.28670678782483,45.281000593051075,3178.2325411240354,13554.256315042423,328.4178078630622,2282.8302588751894,10216.75474728188,5146.178169165035,89.56839588751976,437.1024990968322
